year,year_code,country_name,country_code,region,region_code,economic_fitness_matrix,economic_fitness_ranking
2011,YR2011,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.052147,116
2011,YR2011,Croatia,HRV,Europe & Central Asia,ECA,1.1746,42
2011,YR2011,Cyprus,CYP,Europe & Central Asia,ECA,1.0659,45
2011,YR2011,Czech Republic,CZE,Europe & Central Asia,ECA,3.2532,14
2011,YR2011,Denmark,DNK,Europe & Central Asia,ECA,2.5993,18
2011,YR2011,Ecuador,ECU,Latin America & Caribbean,LAC,0.14972,98
2011,YR2011,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.88489,51
2011,YR2011,El Salvador,SLV,Latin America & Caribbean,LAC,0.53877,63
2011,YR2011,Eritrea,ERI,Sub-Saharan Africa,SSA,0.00070156,136
2011,YR2011,Estonia,EST,Europe & Central Asia,ECA,1.6548,32
2011,YR2011,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.15055,97
2011,YR2011,Finland,FIN,Europe & Central Asia,ECA,1.8267,27
2011,YR2011,France,FRA,Europe & Central Asia,ECA,4.8582,6
2011,YR2011,Gabon,GAB,Sub-Saharan Africa,SSA,2.49E-50,144
2011,YR2011,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.15635,96
2011,YR2011,Georgia,GEO,Europe & Central Asia,ECA,0.33442,78
2011,YR2011,Germany,DEU,Europe & Central Asia,ECA,6.5393,2
2011,YR2011,Ghana,GHA,Sub-Saharan Africa,SSA,0.11676,102
2011,YR2011,Greece,GRC,Europe & Central Asia,ECA,1.0556,46
2011,YR2011,Greenland,GRL,Europe & Central Asia,ECA,0.018713,125
2011,YR2011,Guatemala,GTM,Latin America & Caribbean,LAC,0.61313,59
2011,YR2011,Guinea,GIN,Sub-Saharan Africa,SSA,0.0049787,134
2011,YR2011,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,5.50E-13,140
2011,YR2011,Guyana,GUY,Latin America & Caribbean,LAC,0.039188,120
2011,YR2011,Honduras,HND,Latin America & Caribbean,LAC,0.23956,86
2011,YR2011,Hungary,HUN,Europe & Central Asia,ECA,1.8502,25
2011,YR2011,Iceland,ISL,Europe & Central Asia,ECA,0.21615,89
2011,YR2011,India,IND,South Asia,SA,3.7188,10
2011,YR2011,Indonesia,IDN,East Asia & Pacific,EAP,1.4986,37
2011,YR2011,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.26875,85
2011,YR2011,Iraq,IRQ,Middle East & North Africa,MENA,3.81E-255,149
2011,YR2011,Ireland,IRL,Europe & Central Asia,ECA,0.77226,55
2011,YR2011,Israel,ISR,Middle East & North Africa,MENA,1.666,31
2011,YR2011,Italy,ITA,Europe & Central Asia,ECA,5.8891,3
2011,YR2011,Japan,JPN,East Asia & Pacific,EAP,5.8059,4
2011,YR2011,Jordan,JOR,Middle East & North Africa,MENA,0.57217,61
2011,YR2011,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.11049,104
2011,YR2011,Kenya,KEN,Sub-Saharan Africa,SSA,0.40321,70
2011,YR2011,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,0.53289,64
2011,YR2011,"Korea, Rep.",KOR,East Asia & Pacific,EAP,2.8041,15
2011,YR2011,Kuwait,KWT,Middle East & North Africa,MENA,1.07E-14,142
2011,YR2011,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.28318,82
2011,YR2011,Lao PDR,LAO,East Asia & Pacific,EAP,0.11369,103
2011,YR2011,Latvia,LVA,Europe & Central Asia,ECA,1.5285,35
2011,YR2011,Lebanon,LBN,Middle East & North Africa,MENA,0.90036,49
2011,YR2011,Liberia,LBR,Sub-Saharan Africa,SSA,0.027793,121
2011,YR2011,Libya,LBY,Middle East & North Africa,MENA,1.22E-88,146
2011,YR2011,Lithuania,LTU,Europe & Central Asia,ECA,1.5144,36
2011,YR2011,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.55298,62
2011,YR2011,Madagascar,MDG,Sub-Saharan Africa,SSA,0.39767,72
2011,YR2011,Malawi,MWI,Sub-Saharan Africa,SSA,0.08921,107
2011,YR2011,Malaysia,MYS,East Asia & Pacific,EAP,1.9332,24
2011,YR2011,Mali,MLI,Sub-Saharan Africa,SSA,0.051862,117
2011,YR2011,Malta,MLT,Middle East & North Africa,MENA,0.37239,75
2011,YR2011,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0061176,131
2011,YR2011,Mexico,MEX,Latin America & Caribbean,LAC,1.734,29
2011,YR2011,Mongolia,MNG,East Asia & Pacific,EAP,0.025252,123
2011,YR2011,Montenegro,MNE,Europe & Central Asia,ECA,0.29632,81
2011,YR2011,Morocco,MAR,Middle East & North Africa,MENA,0.83998,53
2011,YR2011,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.060922,113
2011,YR2011,Myanmar,MMR,East Asia & Pacific,EAP,0.13044,99
2011,YR2011,Nepal,NPL,South Asia,SA,0.71503,57
2011,YR2011,Netherlands,NLD,Europe & Central Asia,ECA,3.6941,11
2011,YR2011,New Zealand,NZL,East Asia & Pacific,EAP,0.77461,54
2011,YR2011,Nicaragua,NIC,Latin America & Caribbean,LAC,0.12844,101
2011,YR2011,Niger,NER,Sub-Saharan Africa,SSA,0.026838,122
2011,YR2011,Nigeria,NGA,Sub-Saharan Africa,SSA,0.0030983,135
2011,YR2011,Norway,NOR,Europe & Central Asia,ECA,0.46158,65
2011,YR2011,Oman,OMN,Middle East & North Africa,MENA,0.091182,106
2011,YR2011,Pakistan,PAK,South Asia,SA,1.3009,39
2011,YR2011,Panama,PAN,Latin America & Caribbean,LAC,1.9731,23
2011,YR2011,Paraguay,PRY,Latin America & Caribbean,LAC,0.1288,100
2011,YR2011,Peru,PER,Latin America & Caribbean,LAC,0.37622,74
2011,YR2011,Philippines,PHL,East Asia & Pacific,EAP,1.2668,40
2011,YR2011,Poland,POL,Europe & Central Asia,ECA,2.5561,20
2011,YR2011,Portugal,PRT,Europe & Central Asia,ECA,2.5812,19
2011,YR2011,Qatar,QAT,Middle East & North Africa,MENA,0.0050346,133
2011,YR2011,Romania,ROU,Europe & Central Asia,ECA,1.6355,33
2011,YR2011,Russian Federation,RUS,Europe & Central Asia,ECA,0.60945,60
2011,YR2011,Rwanda,RWA,Sub-Saharan Africa,SSA,0.083349,108
2011,YR2011,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.0088975,130
2011,YR2011,Senegal,SEN,Sub-Saharan Africa,SSA,0.19777,90
2011,YR2011,Serbia,SRB,Europe & Central Asia,ECA,1.1155,44
2011,YR2011,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.16244,94
2011,YR2011,Singapore,SGP,East Asia & Pacific,EAP,1.8476,26
2011,YR2011,Slovak Republic,SVK,Europe & Central Asia,ECA,1.7466,28
2011,YR2011,Slovenia,SVN,Europe & Central Asia,ECA,2.2728,22
2011,YR2011,Somalia,SOM,Sub-Saharan Africa,SSA,2.04E-07,138
2011,YR2011,South Africa,ZAF,Sub-Saharan Africa,SSA,0.99019,47
2011,YR2011,Spain,ESP,Europe & Central Asia,ECA,4.2765,7
2011,YR2011,Sudan,SDN,Sub-Saharan Africa,SSA,4.76E-07,137
2011,YR2011,Suriname,SUR,Latin America & Caribbean,LAC,0.068929,111
2011,YR2011,Sweden,SWE,Europe & Central Asia,ECA,2.7761,16
2011,YR2011,Switzerland,CHE,Europe & Central Asia,ECA,3.2907,13
2011,YR2011,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,0.71844,56
2011,YR2011,Tajikistan,TJK,Europe & Central Asia,ECA,0.079903,109
2011,YR2011,Tanzania,TZA,Sub-Saharan Africa,SSA,0.31076,80
2011,YR2011,Thailand,THA,East Asia & Pacific,EAP,2.5414,21
2011,YR2011,Togo,TGO,Sub-Saharan Africa,SSA,0.16292,93
2011,YR2011,Tunisia,TUN,Middle East & North Africa,MENA,1.1742,43
2011,YR2011,Turkey,TUR,Europe & Central Asia,ECA,2.7486,17
2011,YR2011,Turkmenistan,TKM,Europe & Central Asia,ECA,0.0092905,129
2011,YR2011,Uganda,UGA,Sub-Saharan Africa,SSA,0.3177,79
2011,YR2011,Ukraine,UKR,Europe & Central Asia,ECA,0.88526,50
2011,YR2011,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.39783,71
2011,YR2011,United Kingdom,GBR,Europe & Central Asia,ECA,3.8493,9
2011,YR2011,United States,USA,North America,NA,5.7536,5
2011,YR2011,Uruguay,URY,Latin America & Caribbean,LAC,0.44353,66
2011,YR2011,Uzbekistan,UZB,Europe & Central Asia,ECA,0.18766,91
2011,YR2011,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,0.0057054,132
2011,YR2011,Vietnam,VNM,East Asia & Pacific,EAP,1.5714,34
2011,YR2011,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,0.039194,119
2011,YR2011,Zambia,ZMB,Sub-Saharan Africa,SSA,0.052598,115
2011,YR2011,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.15975,95
2012,YR2012,Afghanistan,AFG,South Asia,SA,0.077571,106
2012,YR2012,Albania,ALB,Europe & Central Asia,ECA,0.42853,71
2012,YR2012,Algeria,DZA,Middle East & North Africa,MENA,1.43E-40,138
2012,YR2012,Andorra,AND,Europe & Central Asia,ECA,0.61898,63
2012,YR2012,Angola,AGO,Sub-Saharan Africa,SSA,0,147.5
2012,YR2012,Argentina,ARG,Latin America & Caribbean,LAC,0.65138,61
2012,YR2012,Armenia,ARM,Europe & Central Asia,ECA,0.42947,70
2012,YR2012,Australia,AUS,East Asia & Pacific,EAP,0.37233,73
2012,YR2012,Austria,AUT,Europe & Central Asia,ECA,3.406,11
2012,YR2012,Azerbaijan,AZE,Europe & Central Asia,ECA,0.0091757,129
2012,YR2012,Bahrain,BHR,Middle East & North Africa,MENA,0.22725,87
2012,YR2012,Bangladesh,BGD,South Asia,SA,0.34158,79
2012,YR2012,Belarus,BLR,Europe & Central Asia,ECA,0.94779,49
2012,YR2012,Belgium,BEL,Europe & Central Asia,ECA,4.2326,7
2012,YR2012,Belize,BLZ,Latin America & Caribbean,LAC,0.078263,105
2012,YR2012,Benin,BEN,Sub-Saharan Africa,SSA,0.04522,116
2012,YR2012,Bhutan,BTN,South Asia,SA,0.099184,101
2012,YR2012,Bolivia,BOL,Latin America & Caribbean,LAC,0.10547,100
2012,YR2012,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.84061,52
2012,YR2012,Brazil,BRA,Latin America & Caribbean,LAC,1.0623,44
2012,YR2012,Brunei Darussalam,BRN,East Asia & Pacific,EAP,7.04E-139,142
2012,YR2012,Bulgaria,BGR,Europe & Central Asia,ECA,1.8274,26
2012,YR2012,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.022899,123
2012,YR2012,Burundi,BDI,Sub-Saharan Africa,SSA,0.043586,117
2012,YR2012,Cambodia,KHM,East Asia & Pacific,EAP,0.2492,86
2012,YR2012,Cameroon,CMR,Sub-Saharan Africa,SSA,0.049654,112
2012,YR2012,Canada,CAN,North America,NA,1.424,37
2012,YR2012,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.045987,115
2012,YR2012,Chad,TCD,Sub-Saharan Africa,SSA,0,145
2012,YR2012,Chile,CHL,Latin America & Caribbean,LAC,0.38865,72
2012,YR2012,China,CHN,East Asia & Pacific,EAP,8.3551,1
2012,YR2012,Colombia,COL,Latin America & Caribbean,LAC,0.35756,75
2012,YR2012,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,0.0016029,135
2012,YR2012,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,0.0016229,134
2012,YR2012,Costa Rica,CRI,Latin America & Caribbean,LAC,0.28659,82
2012,YR2012,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.056309,111
2012,YR2012,Croatia,HRV,Europe & Central Asia,ECA,1.1867,42
2012,YR2012,Cyprus,CYP,Europe & Central Asia,ECA,0.83395,53
2012,YR2012,Czech Republic,CZE,Europe & Central Asia,ECA,3.2392,13
2012,YR2012,Denmark,DNK,Europe & Central Asia,ECA,2.382,21
2012,YR2012,Ecuador,ECU,Latin America & Caribbean,LAC,0.18104,92
2012,YR2012,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,0.90315,51
2012,YR2012,El Salvador,SLV,Latin America & Caribbean,LAC,0.63274,62
2012,YR2012,Eritrea,ERI,Sub-Saharan Africa,SSA,0.0063311,131
2012,YR2012,Estonia,EST,Europe & Central Asia,ECA,1.7593,29
2012,YR2012,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.13349,98
2012,YR2012,Finland,FIN,Europe & Central Asia,ECA,1.7699,28
2012,YR2012,France,FRA,Europe & Central Asia,ECA,4.8431,6
2012,YR2012,Gabon,GAB,Sub-Saharan Africa,SSA,4.42E-232,144
2012,YR2012,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.07883,104
2012,YR2012,Georgia,GEO,Europe & Central Asia,ECA,0.26283,84
2012,YR2012,Germany,DEU,Europe & Central Asia,ECA,6.5548,2
2012,YR2012,Ghana,GHA,Sub-Saharan Africa,SSA,0.059696,110
2012,YR2012,Greece,GRC,Europe & Central Asia,ECA,0.9253,50
2012,YR2012,Greenland,GRL,Europe & Central Asia,ECA,0.0064229,130
2012,YR2012,Guatemala,GTM,Latin America & Caribbean,LAC,0.56393,64
2012,YR2012,Guinea,GIN,Sub-Saharan Africa,SSA,0.003774,132
2012,YR2012,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,3.52E-139,143
2012,YR2012,Guyana,GUY,Latin America & Caribbean,LAC,0.020318,124
2012,YR2012,Honduras,HND,Latin America & Caribbean,LAC,0.34654,78
2012,YR2012,Hungary,HUN,Europe & Central Asia,ECA,1.9499,25
2012,YR2012,Iceland,ISL,Europe & Central Asia,ECA,0.18121,91
2012,YR2012,India,IND,South Asia,SA,4.0268,8
2012,YR2012,Indonesia,IDN,East Asia & Pacific,EAP,1.4925,35
2012,YR2012,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.03854,118
2012,YR2012,Iraq,IRQ,Middle East & North Africa,MENA,0,147.5
2012,YR2012,Ireland,IRL,Europe & Central Asia,ECA,0.72749,55
2012,YR2012,Israel,ISR,Middle East & North Africa,MENA,1.5355,34
2012,YR2012,Italy,ITA,Europe & Central Asia,ECA,5.6536,4
2012,YR2012,Japan,JPN,East Asia & Pacific,EAP,5.8299,3
2012,YR2012,Jordan,JOR,Middle East & North Africa,MENA,0.68556,57
2012,YR2012,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.21947,88
2012,YR2012,Kenya,KEN,Sub-Saharan Africa,SSA,0.44937,68
2012,YR2012,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,0.6531,60
2012,YR2012,"Korea, Rep.",KOR,East Asia & Pacific,EAP,3.0321,14
2012,YR2012,Kuwait,KWT,Middle East & North Africa,MENA,1.11E-66,140
2012,YR2012,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.42977,69
2012,YR2012,Lao PDR,LAO,East Asia & Pacific,EAP,0.11197,99
2012,YR2012,Latvia,LVA,Europe & Central Asia,ECA,1.4044,38
2012,YR2012,Lebanon,LBN,Middle East & North Africa,MENA,0.9719,48
2012,YR2012,Liberia,LBR,Sub-Saharan Africa,SSA,0.00090606,136
2012,YR2012,Libya,LBY,Middle East & North Africa,MENA,0,146
2012,YR2012,Lithuania,LTU,Europe & Central Asia,ECA,1.6277,33
2012,YR2012,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.49638,66
2012,YR2012,Madagascar,MDG,Sub-Saharan Africa,SSA,0.34843,77
2012,YR2012,Malawi,MWI,Sub-Saharan Africa,SSA,0.067498,109
2012,YR2012,Malaysia,MYS,East Asia & Pacific,EAP,1.9909,24
2012,YR2012,Mali,MLI,Sub-Saharan Africa,SSA,0.046358,114
2012,YR2012,Malta,MLT,Middle East & North Africa,MENA,0.35774,74
2012,YR2012,Mauritania,MRT,Sub-Saharan Africa,SSA,0.010682,128
2012,YR2012,Mexico,MEX,Latin America & Caribbean,LAC,1.7149,31
2012,YR2012,Mongolia,MNG,East Asia & Pacific,EAP,0.018205,126
2012,YR2012,Montenegro,MNE,Europe & Central Asia,ECA,0.26456,83
2012,YR2012,Morocco,MAR,Middle East & North Africa,MENA,0.71654,56
2012,YR2012,Mozambique,MOZ,Sub-Saharan Africa,SSA,0.037883,119
2012,YR2012,Myanmar,MMR,East Asia & Pacific,EAP,0.1506,94
2012,YR2012,Nepal,NPL,South Asia,SA,0.67358,59
2012,YR2012,Netherlands,NLD,Europe & Central Asia,ECA,3.269,12
2012,YR2012,New Zealand,NZL,East Asia & Pacific,EAP,0.75812,54
2012,YR2012,Nicaragua,NIC,Latin America & Caribbean,LAC,0.18133,90
2012,YR2012,Niger,NER,Sub-Saharan Africa,SSA,0.023915,122
2012,YR2012,Nigeria,NGA,Sub-Saharan Africa,SSA,0.013625,127
2012,YR2012,Norway,NOR,Europe & Central Asia,ECA,0.5093,65
2012,YR2012,Oman,OMN,Middle East & North Africa,MENA,0.092843,102
2012,YR2012,Pakistan,PAK,South Asia,SA,1.1359,43
2012,YR2012,Panama,PAN,Latin America & Caribbean,LAC,2.3655,22
2012,YR2012,Paraguay,PRY,Latin America & Caribbean,LAC,0.14328,95
2012,YR2012,Peru,PER,Latin America & Caribbean,LAC,0.47741,67
2012,YR2012,Philippines,PHL,East Asia & Pacific,EAP,1.4679,36
2012,YR2012,Poland,POL,Europe & Central Asia,ECA,2.5792,17
2012,YR2012,Portugal,PRT,Europe & Central Asia,ECA,2.4979,19
2012,YR2012,Qatar,QAT,Middle East & North Africa,MENA,1.41E-138,141
2012,YR2012,Romania,ROU,Europe & Central Asia,ECA,1.7374,30
2012,YR2012,Russian Federation,RUS,Europe & Central Asia,ECA,0.67992,58
2012,YR2012,Rwanda,RWA,Sub-Saharan Africa,SSA,0.076665,107
2012,YR2012,Saudi Arabia,SAU,Middle East & North Africa,MENA,0.020171,125
2012,YR2012,Senegal,SEN,Sub-Saharan Africa,SSA,0.25159,85
2012,YR2012,Serbia,SRB,Europe & Central Asia,ECA,1.1957,40
2012,YR2012,Sierra Leone,SLE,Sub-Saharan Africa,SSA,0.083719,103
2012,YR2012,Singapore,SGP,East Asia & Pacific,EAP,1.6418,32
2012,YR2012,Slovak Republic,SVK,Europe & Central Asia,ECA,1.8135,27
2012,YR2012,Slovenia,SVN,Europe & Central Asia,ECA,2.1708,23
2012,YR2012,Somalia,SOM,Sub-Saharan Africa,SSA,1.43E-40,139
2012,YR2012,South Africa,ZAF,Sub-Saharan Africa,SSA,1.0067,46
2012,YR2012,Spain,ESP,Europe & Central Asia,ECA,3.8759,9
2012,YR2012,Sudan,SDN,Sub-Saharan Africa,SSA,..,..
2012,YR2012,Suriname,SUR,Latin America & Caribbean,LAC,0.035725,120
2012,YR2012,Sweden,SWE,Europe & Central Asia,ECA,2.6403,16
2012,YR2012,Switzerland,CHE,Europe & Central Asia,ECA,2.9278,15
2012,YR2012,Syrian Arab Republic,SYR,Middle East & North Africa,MENA,1.0417,45
2012,YR2012,Tajikistan,TJK,Europe & Central Asia,ECA,0.046662,113
2012,YR2012,Tanzania,TZA,Sub-Saharan Africa,SSA,0.338,80
2012,YR2012,Thailand,THA,East Asia & Pacific,EAP,2.4083,20
2012,YR2012,Togo,TGO,Sub-Saharan Africa,SSA,0.18024,93
2012,YR2012,Tunisia,TUN,Middle East & North Africa,MENA,1.1904,41
2012,YR2012,Turkey,TUR,Europe & Central Asia,ECA,2.5056,18
2012,YR2012,Turkmenistan,TKM,Europe & Central Asia,ECA,0.0029625,133
2012,YR2012,Uganda,UGA,Sub-Saharan Africa,SSA,0.33515,81
2012,YR2012,Ukraine,UKR,Europe & Central Asia,ECA,1.0032,47
2012,YR2012,United Arab Emirates,ARE,Middle East & North Africa,MENA,0.14041,97
2012,YR2012,United Kingdom,GBR,Europe & Central Asia,ECA,3.7702,10
2012,YR2012,United States,USA,North America,NA,5.4859,5
2012,YR2012,Uruguay,URY,Latin America & Caribbean,LAC,0.35751,76
2012,YR2012,Uzbekistan,UZB,Europe & Central Asia,ECA,0.2132,89
2012,YR2012,"Venezuela, RB",VEN,Latin America & Caribbean,LAC,7.16E-40,137
2012,YR2012,Vietnam,VNM,East Asia & Pacific,EAP,1.3704,39
2012,YR2012,"Yemen, Rep.",YEM,Middle East & North Africa,MENA,0.030929,121
2012,YR2012,Zambia,ZMB,Sub-Saharan Africa,SSA,0.072511,108
2012,YR2012,Zimbabwe,ZWE,Sub-Saharan Africa,SSA,0.14047,96
2013,YR2013,Afghanistan,AFG,South Asia,SA,0.10157,101
2013,YR2013,Albania,ALB,Europe & Central Asia,ECA,0.4238,68
2013,YR2013,Algeria,DZA,Middle East & North Africa,MENA,1.58E-29,141
2013,YR2013,Andorra,AND,Europe & Central Asia,ECA,0.30037,77
2013,YR2013,Angola,AGO,Sub-Saharan Africa,SSA,3.81E-171,148
2013,YR2013,Argentina,ARG,Latin America & Caribbean,LAC,0.57691,60
2013,YR2013,Armenia,ARM,Europe & Central Asia,ECA,0.24752,83
2013,YR2013,Australia,AUS,East Asia & Pacific,EAP,0.34311,72
2013,YR2013,Austria,AUT,Europe & Central Asia,ECA,3.5407,11
2013,YR2013,Azerbaijan,AZE,Europe & Central Asia,ECA,0.0066342,128
2013,YR2013,Bahrain,BHR,Middle East & North Africa,MENA,0.25506,81
2013,YR2013,Bangladesh,BGD,South Asia,SA,0.25405,82
2013,YR2013,Belarus,BLR,Europe & Central Asia,ECA,1.1305,42
2013,YR2013,Belgium,BEL,Europe & Central Asia,ECA,4.1664,8
2013,YR2013,Belize,BLZ,Latin America & Caribbean,LAC,0.15703,91
2013,YR2013,Benin,BEN,Sub-Saharan Africa,SSA,0.043522,113
2013,YR2013,Bhutan,BTN,South Asia,SA,0.0037736,131
2013,YR2013,Bolivia,BOL,Latin America & Caribbean,LAC,0.055892,109
2013,YR2013,Bosnia and Herzegovina,BIH,Europe & Central Asia,ECA,0.90199,51
2013,YR2013,Brazil,BRA,Latin America & Caribbean,LAC,0.94035,50
2013,YR2013,Brunei Darussalam,BRN,East Asia & Pacific,EAP,0.0013669,134
2013,YR2013,Bulgaria,BGR,Europe & Central Asia,ECA,1.6918,30
2013,YR2013,Burkina Faso,BFA,Sub-Saharan Africa,SSA,0.018707,121
2013,YR2013,Burundi,BDI,Sub-Saharan Africa,SSA,0.02417,118
2013,YR2013,Cambodia,KHM,East Asia & Pacific,EAP,0.29668,79
2013,YR2013,Cameroon,CMR,Sub-Saharan Africa,SSA,0.0045198,129
2013,YR2013,Canada,CAN,North America,NA,1.2577,40
2013,YR2013,Central African Republic,CAF,Sub-Saharan Africa,SSA,0.018956,120
2013,YR2013,Chad,TCD,Sub-Saharan Africa,SSA,4.84E-130,146
2013,YR2013,Chile,CHL,Latin America & Caribbean,LAC,0.351,70
2013,YR2013,China,CHN,East Asia & Pacific,EAP,8.5557,1
2013,YR2013,Colombia,COL,Latin America & Caribbean,LAC,0.35252,69
2013,YR2013,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,SSA,7.22E-11,139
2013,YR2013,"Congo, Rep.",COG,Sub-Saharan Africa,SSA,6.77E-18,140
2013,YR2013,Costa Rica,CRI,Latin America & Caribbean,LAC,0.20265,88
2013,YR2013,Cote d'Ivoire,CIV,Sub-Saharan Africa,SSA,0.042774,114
2013,YR2013,Croatia,HRV,Europe & Central Asia,ECA,1.3728,39
2013,YR2013,Cyprus,CYP,Europe & Central Asia,ECA,0.80554,55
2013,YR2013,Czech Republic,CZE,Europe & Central Asia,ECA,3.3481,12
2013,YR2013,Denmark,DNK,Europe & Central Asia,ECA,2.3401,21
2013,YR2013,Ecuador,ECU,Latin America & Caribbean,LAC,0.12153,97
2013,YR2013,"Egypt, Arab Rep.",EGY,Middle East & North Africa,MENA,1.0132,48
2013,YR2013,El Salvador,SLV,Latin America & Caribbean,LAC,0.6939,56
2013,YR2013,Eritrea,ERI,Sub-Saharan Africa,SSA,0.00031611,137
2013,YR2013,Estonia,EST,Europe & Central Asia,ECA,2.0007,24
2013,YR2013,Ethiopia,ETH,Sub-Saharan Africa,SSA,0.1201,98
2013,YR2013,Finland,FIN,Europe & Central Asia,ECA,1.6784,31
2013,YR2013,France,FRA,Europe & Central Asia,ECA,4.825,6
2013,YR2013,Gabon,GAB,Sub-Saharan Africa,SSA,4.84E-52,143
2013,YR2013,"Gambia, The",GMB,Sub-Saharan Africa,SSA,0.074669,106
2013,YR2013,Georgia,GEO,Europe & Central Asia,ECA,0.21533,86
2013,YR2013,Germany,DEU,Europe & Central Asia,ECA,7.1438,2
2013,YR2013,Ghana,GHA,Sub-Saharan Africa,SSA,0.070074,107
2013,YR2013,Greece,GRC,Europe & Central Asia,ECA,0.94722,49
2013,YR2013,Greenland,GRL,Europe & Central Asia,ECA,0.0039713,130
2013,YR2013,Guatemala,GTM,Latin America & Caribbean,LAC,0.54279,62
2013,YR2013,Guinea,GIN,Sub-Saharan Africa,SSA,0.0082056,127
2013,YR2013,Guinea-Bissau,GNB,Sub-Saharan Africa,SSA,5.10E-128,145
2013,YR2013,Guyana,GUY,Latin America & Caribbean,LAC,0.012,124
2013,YR2013,Honduras,HND,Latin America & Caribbean,LAC,0.2302,84
2013,YR2013,Hungary,HUN,Europe & Central Asia,ECA,2.0293,23
2013,YR2013,Iceland,ISL,Europe & Central Asia,ECA,0.17132,90
2013,YR2013,India,IND,South Asia,SA,4.1436,9
2013,YR2013,Indonesia,IDN,East Asia & Pacific,EAP,1.6352,33
2013,YR2013,"Iran, Islamic Rep.",IRN,Middle East & North Africa,MENA,0.078318,105
2013,YR2013,Iraq,IRQ,Middle East & North Africa,MENA,2.62E-169,147
2013,YR2013,Ireland,IRL,Europe & Central Asia,ECA,0.84008,52
2013,YR2013,Israel,ISR,Middle East & North Africa,MENA,1.5121,35
2013,YR2013,Italy,ITA,Europe & Central Asia,ECA,5.8448,4
2013,YR2013,Japan,JPN,East Asia & Pacific,EAP,6.0161,3
2013,YR2013,Jordan,JOR,Middle East & North Africa,MENA,0.62464,58
2013,YR2013,Kazakhstan,KAZ,Europe & Central Asia,ECA,0.12184,96
2013,YR2013,Kenya,KEN,Sub-Saharan Africa,SSA,0.48564,65
2013,YR2013,"Korea, Dem. Rep.",PRK,East Asia & Pacific,EAP,0.46417,66
2013,YR2013,"Korea, Rep.",KOR,East Asia & Pacific,EAP,3.191,14
2013,YR2013,Kuwait,KWT,Middle East & North Africa,MENA,0.011491,125
2013,YR2013,Kyrgyz Republic,KGZ,Europe & Central Asia,ECA,0.33414,74
2013,YR2013,Lao PDR,LAO,East Asia & Pacific,EAP,0.080305,104
2013,YR2013,Latvia,LVA,Europe & Central Asia,ECA,1.4049,37
2013,YR2013,Lebanon,LBN,Middle East & North Africa,MENA,1.0795,45
2013,YR2013,Liberia,LBR,Sub-Saharan Africa,SSA,0.0033545,132
2013,YR2013,Libya,LBY,Middle East & North Africa,MENA,9.22E-117,144
2013,YR2013,Lithuania,LTU,Europe & Central Asia,ECA,1.7961,28
2013,YR2013,"Macedonia, FYR",MKD,Europe & Central Asia,ECA,0.50293,64
2013,YR2013,Madagascar,MDG,Sub-Saharan Africa,SSA,0.30213,76
2013,YR2013,Malawi,MWI,Sub-Saharan Africa,SSA,0.064541,108
2013,YR2013,Malaysia,MYS,East Asia & Pacific,EAP,1.8788,26
2013,YR2013,Mali,MLI,Sub-Saharan Africa,SSA,0.029512,117
2013,YR2013,Malta,MLT,Middle East & North Africa,MENA,0.33341,75
2013,YR2013,Mauritania,MRT,Sub-Saharan Africa,SSA,0.0012223,135
